SampleName	Chr	Start	End	mak.num	median(logCN-1)
AC_WGS_5	1	14734001	123035433	13255	0.0103501881695673
AC_WGS_5	1	123035434	155898000	907	-0.0312088121164088
AC_WGS_5	1	155898001	155990000	0	0.479437532735403
AC_WGS_5	1	155990001	249250621	13459	0.0204133025441859
AC_WGS_5	2	1	93826170	13878	0.0215507943812741
AC_WGS_5	2	93826171	140379000	5364	0.0204844220650842
AC_WGS_5	2	140379001	233524000	10997	0.588564737401352
AC_WGS_5	2	233524001	240202000	1109	-0.92933589922121
AC_WGS_5	2	240202001	242030000	431	0.588372845000459
AC_WGS_5	2	242030001	243199373	219	-1.00897255299934
AC_WGS_5	3	1	92004853	12936	0.0187053814163238
AC_WGS_5	3	92004854	198022430	13412	0.0271540515037267
AC_WGS_5	4	1	51160116	7082	0.00992040959306384
AC_WGS_5	4	51160117	189570000	21536	0.02091106558169
AC_WGS_5	4	189570001	189789000	14	-0.885632975048
AC_WGS_5	4	189789001	191154276	185	-0.00599964230612537
AC_WGS_5	5	1	537000	70	2.31249092450439
AC_WGS_5	5	537001	656000	5	1.52902130952987
AC_WGS_5	5	656001	1082000	13	1.97020945024811
AC_WGS_5	5	1082001	1264000	49	2.7036876719894
AC_WGS_5	5	1264001	1306000	6	2.31381178812114
AC_WGS_5	5	1306001	1314000	0	1.005687420137
AC_WGS_5	5	1314001	1672000	19	1.92069346394065
AC_WGS_5	5	1672001	4510000	674	0.00769784504527427
AC_WGS_5	5	4510001	4549000	0	1.27970900129906
AC_WGS_5	5	4549001	5017000	87	1.67694435910691
AC_WGS_5	5	5017001	5731000	102	0.0721058004804196
AC_WGS_5	5	5731001	6082000	87	0.562425611960623
AC_WGS_5	5	6082001	6138000	3	0.975189937561848
AC_WGS_5	5	6138001	6289000	73	1.30532853203996
AC_WGS_5	5	6289001	6465000	46	0.571191380948556
AC_WGS_5	5	6465001	7055000	165	0.865681314339167
AC_WGS_5	5	7055001	9364000	551	0.0510240030244669
AC_WGS_5	5	9364001	9718000	52	1.20711196120771
AC_WGS_5	5	9718001	9860000	26	1.69140016225264
AC_WGS_5	5	9860001	9934000	7	1.04449903881895
AC_WGS_5	5	9934001	10563000	81	0.0100636833446976
AC_WGS_5	5	10563001	11531000	185	0.647498720616546
AC_WGS_5	5	11531001	11930000	29	1.03513119802949
AC_WGS_5	5	11930001	12014000	59	1.56000565885049
AC_WGS_5	5	12014001	12522000	60	1.15088457130503
AC_WGS_5	5	12522001	12750000	38	0.936854621413379
AC_WGS_5	5	12750001	12936000	35	0.695102985640479
AC_WGS_5	5	12936001	12996000	10	1.09487787567887
AC_WGS_5	5	12996001	13253000	27	0.682753061230546
AC_WGS_5	5	13253001	14218000	175	0.992985906091431
AC_WGS_5	5	14218001	14463000	0	1.45617532497867
AC_WGS_5	5	14463001	14622000	16	0.970706433049383
AC_WGS_5	5	14622001	15070000	111	0.556355837965683
AC_WGS_5	5	15070001	15487000	3	0.985463998151929
AC_WGS_5	5	15487001	18039000	320	-0.00361125355237879
AC_WGS_5	5	18039001	18319000	84	1.21698248926877
AC_WGS_5	5	18319001	18769000	65	0.0452332614736564
AC_WGS_5	5	18769001	19174000	116	0.590338533179088
AC_WGS_5	5	19174001	26533000	1035	0.00877370706601632
AC_WGS_5	5	26533001	26626000	8	1.1808480286271
AC_WGS_5	5	26626001	27411000	183	-0.013188624542768
AC_WGS_5	5	27411001	27583000	54	0.581592278836014
AC_WGS_5	5	27583001	47905640	2070	0.0157116455734194
AC_WGS_5	5	47905641	180915260	18287	0.0246742804116236
AC_WGS_5	6	1	57609000	10381	0.979330298747703
AC_WGS_5	6	57609001	60330165	111	-0.00129901017910339
AC_WGS_5	6	60330166	102626000	6053	0.0172092900322232
AC_WGS_5	6	102626001	102740000	0	0.562913998912101
AC_WGS_5	6	102740001	171115067	11103	0.018634174139051
AC_WGS_5	7	1	367000	70	-4.40049176408106
AC_WGS_5	7	367001	1703000	186	0.186817459357112
AC_WGS_5	7	1703001	2486000	139	-0.364477758540246
AC_WGS_5	7	2486001	4173000	370	0.20006486151431
AC_WGS_5	7	4173001	5584000	372	0.449640605117181
AC_WGS_5	7	5584001	5623000	5	2.14172705500964
AC_WGS_5	7	5623001	5789000	18	1.75362592839662
AC_WGS_5	7	5789001	6231000	53	1.1216454060456
AC_WGS_5	7	6231001	6301000	0	0.777829977006258
AC_WGS_5	7	6301001	6540000	26	1.20370233137602
AC_WGS_5	7	6540001	6776000	11	2.4015212501086
AC_WGS_5	7	6776001	7572000	98	1.74755926670964
AC_WGS_5	7	7572001	7702000	0	1.23802251782572
AC_WGS_5	7	7702001	8140000	85	-0.846454048143326
AC_WGS_5	7	8140001	8672000	89	0.0639860607016707
AC_WGS_5	7	8672001	9270000	100	-0.841921543501374
AC_WGS_5	7	9270001	9489000	29	0.987284479719063
AC_WGS_5	7	9489001	9668000	98	1.4999606604657
AC_WGS_5	7	9668001	9962000	6	-0.907521912799615
AC_WGS_5	7	9962001	10152000	9	2.77713561997148
AC_WGS_5	7	10152001	10178000	0	1.25906152925887
AC_WGS_5	7	10178001	10206000	7	1.79645239748465
AC_WGS_5	7	10206001	11206000	207	0.0280032784727526
AC_WGS_5	7	11206001	11312000	7	2.92500247562974
AC_WGS_5	7	11312001	11433000	24	0.153740494395351
AC_WGS_5	7	11433001	11598000	62	-0.868147154035338
AC_WGS_5	7	11598001	11678000	35	1.9611973092189
AC_WGS_5	7	11678001	14699000	765	-0.892178244087146
AC_WGS_5	7	14699001	15010000	2	2.38770718024923
AC_WGS_5	7	15010001	15014000	0	-0.846324350202762
AC_WGS_5	7	15014001	15053000	33	2.03439181482436
AC_WGS_5	7	15053001	15141000	7	1.37973184903481
AC_WGS_5	7	15141001	15183000	0	1.02814476771338
AC_WGS_5	7	15183001	15263000	2	1.77970097256388
AC_WGS_5	7	15263001	15480000	33	1.00111765562106
AC_WGS_5	7	15480001	25588000	1612	-0.896737373393915
AC_WGS_5	7	25588001	25657000	9	2.73085729473023
AC_WGS_5	7	25657001	30733000	542	-0.903198418150831
AC_WGS_5	7	30733001	30967000	6	2.07614859718008
AC_WGS_5	7	30967001	32462000	255	-0.875671864997798
AC_WGS_5	7	32462001	32598000	8	2.28618624001598
AC_WGS_5	7	32598001	33542000	159	-0.9403678401179
AC_WGS_5	7	33542001	33607000	6	1.08814159686902
AC_WGS_5	7	33607001	41436000	945	-0.910908681435311
AC_WGS_5	7	41436001	41498000	3	1.96067850745708
AC_WGS_5	7	41498001	41630000	4	-0.875274847601112
AC_WGS_5	7	41630001	41712000	1	1.77524021864664
AC_WGS_5	7	41712001	41951000	44	1.31759350462347
AC_WGS_5	7	41951001	42082000	11	1.85199883711245
AC_WGS_5	7	42082001	42276000	36	1.12326888749435
AC_WGS_5	7	42276001	43256000	90	-0.877526058824355
AC_WGS_5	7	43256001	43324000	0	2.61443894532848
AC_WGS_5	7	43324001	43425000	0	-0.948697511299369
AC_WGS_5	7	43425001	43527000	40	0.129151107368127
AC_WGS_5	7	43527001	46291000	296	-0.932912035198853
AC_WGS_5	7	46291001	46365000	11	3.36543359022831
AC_WGS_5	7	46365001	48825000	382	-0.89030513517407
AC_WGS_5	7	48825001	48882000	0	1.06084289538209
AC_WGS_5	7	48882001	48945000	0	3.04525073841195
AC_WGS_5	7	48945001	49079000	1	-0.83341308592955
AC_WGS_5	7	49079001	49418000	3	0.10969486482593
AC_WGS_5	7	49418001	49455000	0	0.7359986645312
AC_WGS_5	7	49455001	49785000	152	2.24263299044665
AC_WGS_5	7	49785001	50223000	32	-0.88990407089658
AC_WGS_5	7	50223001	50318000	14	1.58349501466438
AC_WGS_5	7	50318001	55096000	604	-0.905493661318508
AC_WGS_5	7	55096001	55148000	3	2.8257245812491
AC_WGS_5	7	55148001	55384000	26	0.596362720064861
AC_WGS_5	7	55384001	59554330	417	-1.0445383960765
AC_WGS_5	7	59554331	159138663	12397	-0.00122681225385934
AC_WGS_5	8	1	28080000	6385	0.0049687317486784
AC_WGS_5	8	28080001	29881000	221	-0.938845936792899
AC_WGS_5	8	29881001	45338886	1270	0.561888195288031
AC_WGS_5	8	45338887	146364022	13691	0.590003117421686
AC_WGS_5	9	1	10567000	2136	0.0134979917489773
AC_WGS_5	9	10567001	11586000	103	-0.886432842952922
AC_WGS_5	9	11586001	48867678	3991	0.0206266505899579
AC_WGS_5	9	48867679	141213431	9261	0
AC_WGS_5	10	1	40754934	6229	-0.00998909793909986
AC_WGS_5	10	40754935	108761000	8881	0.0106366361087371
AC_WGS_5	10	108761001	108841000	34	0.525417448135883
AC_WGS_5	10	108841001	135534747	4345	0.0176369030494985
AC_WGS_5	11	1	49650000	7745	0.0242487484920439
AC_WGS_5	11	49650001	50772000	1	-1.01231532243324
AC_WGS_5	11	50772001	53144204	0	-0.0839820335147129
AC_WGS_5	11	53144205	56576000	127	0.0531808622561054
AC_WGS_5	11	56576001	56732000	10	0.45617532497867
AC_WGS_5	11	56732001	56930000	8	-0.243916091502568
AC_WGS_5	11	56930001	57473000	82	0.345736995164043
AC_WGS_5	11	57473001	57871000	20	0.751763626590377
AC_WGS_5	11	57871001	63051000	600	-0.945359869461655
AC_WGS_5	11	63051001	63735000	27	0.758473748785078
AC_WGS_5	11	63735001	64688000	127	0.491032129609288
AC_WGS_5	11	64688001	66038000	40	-1.07643243206744
AC_WGS_5	11	66038001	73802000	690	0.537793034040603
AC_WGS_5	11	73802001	135006516	8548	0.36815371109619
AC_WGS_5	12	1	25342000	3207	0.0216218578515188
AC_WGS_5	12	25342001	26225000	119	5.61020100836433
AC_WGS_5	12	26225001	36356693	1509	0.0225453645690008
AC_WGS_5	12	36356694	133851895	13218	0.00223444606468615
AC_WGS_5	13	1	17499999	0	0.0219771227061523
AC_WGS_5	13	17500000	115169878	14742	0.0219771227061523
AC_WGS_5	14	1	17499999	0	0.0108514347454605
AC_WGS_5	14	17500000	107349540	11820	0.0108514347454605
AC_WGS_5	15	1	18499999	0	0.0232553523003032
AC_WGS_5	15	18500000	40914000	2706	0.0232553523003032
AC_WGS_5	15	40914001	43686000	199	-1.04112021410761
AC_WGS_5	15	43686001	57049000	2671	-0.0591191277665655
AC_WGS_5	15	57049001	57401000	110	-0.428080536754443
AC_WGS_5	15	57401001	75283000	2336	-0.0383766717130555
AC_WGS_5	15	75283001	75662000	0	-1.08926733809709
AC_WGS_5	15	75662001	99888000	3564	0.581303036002642
AC_WGS_5	15	99888001	100319000	89	-0.891776658826129
AC_WGS_5	15	100319001	102531392	458	0.0304773390232687
AC_WGS_5	16	1	3927000	673	-1.05319429380946
AC_WGS_5	16	3927001	3966000	0	0.395995038776696
AC_WGS_5	16	3966001	6408000	348	-0.0403040212476297
AC_WGS_5	16	6408001	6468000	53	-1.00679665136388
AC_WGS_5	16	6468001	7532000	527	-0.0499049058263139
AC_WGS_5	16	7532001	7672000	58	-0.955815742455996
AC_WGS_5	16	7672001	29036000	3457	-0.0479646959925281
AC_WGS_5	16	29036001	30957000	68	-1.08344692341261
AC_WGS_5	16	30957001	31256000	0	0.472175803672386
AC_WGS_5	16	31256001	31961000	0	0.893206865114869
AC_WGS_5	16	31961001	36835800	2	0.0222612716146267
AC_WGS_5	16	36835801	70197000	3193	0.0143552929770701
AC_WGS_5	16	70197001	70419000	22	0.465974464504069
AC_WGS_5	16	70419001	90354753	3632	0.00237848510642791
AC_WGS_5	17	1	23763005	3624	-0.0583678023455181
AC_WGS_5	17	23763006	28927000	205	-0.0303982057638471
AC_WGS_5	17	28927001	35656000	644	-0.972987534937418
AC_WGS_5	17	35656001	56628000	2124	0.0809304876729839
AC_WGS_5	17	56628001	78741000	3979	0.616592950978604
AC_WGS_5	17	78741001	80399000	453	0.0534589319415206
AC_WGS_5	17	80399001	81195210	161	0.604877868428842
AC_WGS_5	18	1	16960897	2562	0.0160683686276537
AC_WGS_5	18	16960898	78077248	8581	0.021337582965695
AC_WGS_5	19	1	3093000	614	-0.194294815161489
AC_WGS_5	19	3093001	3721000	85	-1.2592882666009
AC_WGS_5	19	3721001	26181781	3353	-0.136220096204122
AC_WGS_5	19	26181782	59128983	4195	-0.0875800649846902
AC_WGS_5	20	1	27869568	4394	0.0187765851791837
AC_WGS_5	20	27869569	63025520	4043	-0.0225368887605334
AC_WGS_5	21	1	12788128	0	-2.07066346599311
AC_WGS_5	21	12788129	38837000	3635	-0.0112971376567712
AC_WGS_5	21	38837001	38960000	15	-0.914575343747322
AC_WGS_5	21	38960001	48129895	1947	-0.0142809960955926
AC_WGS_5	22	1	14499999	0	-0.0516234230526132
AC_WGS_5	22	14500000	20109000	409	-0.0516234230526132
AC_WGS_5	22	20109001	21174000	55	1.37826190442421
AC_WGS_5	22	21174001	21223000	1	-0.0576919438438154
AC_WGS_5	22	21223001	21457000	16	3.00403390128449
AC_WGS_5	22	21457001	30269000	1180	-0.0306929190156535
AC_WGS_5	22	30269001	30338000	13	1.74381653023777
AC_WGS_5	22	30338001	30375000	12	2.10465535956172
AC_WGS_5	22	30375001	30600000	36	0.00295449750750776
AC_WGS_5	22	30600001	30665000	7	1.46524313960708
AC_WGS_5	22	30665001	31605000	118	-0.0585180361310219
AC_WGS_5	22	31605001	31780000	1	1.30296238018966
AC_WGS_5	22	31780001	31786000	0	-0.200663974842389
AC_WGS_5	22	31786001	32048000	9	1.70267970443485
AC_WGS_5	22	32048001	32167000	5	-0.153446510314719
AC_WGS_5	22	32167001	32234000	0	1.54079603871073
AC_WGS_5	22	32234001	32240000	0	-0.015155489252169
AC_WGS_5	22	32240001	32340000	1	0.956985924612576
AC_WGS_5	22	32340001	36087000	414	-0.0045516620160706
AC_WGS_5	22	36087001	36445000	21	0.862709258076322
AC_WGS_5	22	36445001	36822000	21	0.528821331009134
AC_WGS_5	22	36822001	36925000	0	1.38625914113335
AC_WGS_5	22	36925001	36957000	16	2.28790072551903
AC_WGS_5	22	36957001	37265000	42	0.567886124869215
AC_WGS_5	22	37265001	37423000	42	0.0332996513448633
AC_WGS_5	22	37423001	37709000	117	0.605636557703656
AC_WGS_5	22	37709001	37879000	42	-0.988933798593795
AC_WGS_5	22	37879001	37941000	0	2.67700075734155
AC_WGS_5	22	37941001	37987000	6	-1.05799228631204
AC_WGS_5	22	37987001	38142000	47	0.549669170726491
AC_WGS_5	22	38142001	38155000	3	1.2185022094442
AC_WGS_5	22	38155001	38210000	12	-0.130049652341001
AC_WGS_5	22	38210001	38242000	0	1.03248880189007
AC_WGS_5	22	38242001	38342000	3	2.8661463822407
AC_WGS_5	22	38342001	39159000	178	1.28448452097316
AC_WGS_5	22	39159001	39685000	118	0.835762418694691
AC_WGS_5	22	39685001	40275000	9	3.07927569789785
AC_WGS_5	22	40275001	40379000	21	2.31421796452016
AC_WGS_5	22	40379001	40682000	95	2.58828888404844
AC_WGS_5	22	40682001	40754000	16	2.24003950410364
AC_WGS_5	22	40754001	40795000	0	1.76105118880484
AC_WGS_5	22	40795001	40918000	9	1.26005577454145
AC_WGS_5	22	40918001	41460000	36	2.00557963969985
AC_WGS_5	22	41460001	41518000	15	3.15570066717108
AC_WGS_5	22	41518001	41666000	22	2.08506767764419
AC_WGS_5	22	41666001	41832000	0	1.65603866273212
AC_WGS_5	22	41832001	41904000	0	2.01371236482065
AC_WGS_5	22	41904001	42358000	1	1.13017309126122
AC_WGS_5	22	42358001	42469000	10	2.8881782348976
AC_WGS_5	22	42469001	42739000	47	3.15760159530266
AC_WGS_5	22	42739001	43386000	202	2.73206293038647
AC_WGS_5	22	43386001	43469000	48	3.12648560017789
AC_WGS_5	22	43469001	43590000	20	-0.119823866368801
AC_WGS_5	22	43590001	43640000	2	1.93655314137344
AC_WGS_5	22	43640001	43692000	3	2.65245207633565
AC_WGS_5	22	43692001	44518000	65	-0.0111517413310358
AC_WGS_5	22	44518001	44701000	90	1.34406150641881
AC_WGS_5	22	44701001	44758000	16	0.0529722748139887
AC_WGS_5	22	44758001	44956000	125	2.01512285962978
AC_WGS_5	22	44956001	45040000	27	2.75361523237796
AC_WGS_5	22	45040001	45425000	92	1.85750333425546
AC_WGS_5	22	45425001	51304566	957	-0.016979054276022
AC_WGS_5	X	1	60132011	2710	-1.00534787132558
AC_WGS_5	X	60132012	155270560	4840	-0.980796266026907
AC_WGS_5	Y	1	11604552	0	-1.32084647916191
AC_WGS_5	Y	11604553	59373566	0	-1.40487830800383
AC_WGS_6	1	1	28610000	3910	1.15224833075742
AC_WGS_6	1	28610001	29606000	16	0.934063524254572
AC_WGS_6	1	29606001	31389000	366	1.37114062951992
AC_WGS_6	1	31389001	33710000	91	1.05015338864714
AC_WGS_6	1	33710001	35397000	324	1.39289438541028
AC_WGS_6	1	35397001	35911000	0	1.03657366450685
AC_WGS_6	1	35911001	36125000	0	0.432424976804765
AC_WGS_6	1	36125001	53505000	1358	1.20536123131835
AC_WGS_6	1	53505001	62078000	1227	1.32299529440248
AC_WGS_6	1	62078001	62857000	33	1.07515607798628
AC_WGS_6	1	62857001	67780000	729	1.292693418256
AC_WGS_6	1	67780001	92277000	3540	0.0712821485007393
AC_WGS_6	1	92277001	92458000	36	-0.354390558816504
AC_WGS_6	1	92458001	109471000	2068	0.0494913701651039
AC_WGS_6	1	109471001	109778000	15	-0.388072232784663
AC_WGS_6	1	109778001	113337000	486	0.0350607969051142
AC_WGS_6	1	113337001	113707000	18	-0.39944478099373
AC_WGS_6	1	113707001	116830000	374	0.0124971626829022
AC_WGS_6	1	116830001	123035433	332	1.34514085777554
AC_WGS_6	1	123035434	149203000	86	1.25050687109497
AC_WGS_6	1	149203001	151659000	445	0.985500430304885
AC_WGS_6	1	151659001	153552000	534	1.34235562161621
AC_WGS_6	1	153552001	154479000	77	0.952855377173743
AC_WGS_6	1	154479001	155655000	30	1.22823379956007
AC_WGS_6	1	155655001	155966000	0	1.94243943632717
AC_WGS_6	1	155966001	160826000	609	1.35532642722999
AC_WGS_6	1	160826001	161402000	58	1.02782639740625
AC_WGS_6	1	161402001	179080000	2606	1.30278695520879
AC_WGS_6	1	179080001	179443000	1	1.01560461145512
AC_WGS_6	1	179443001	224202000	7357	1.30231905094883
AC_WGS_6	1	224202001	224667000	28	1.00820001383214
AC_WGS_6	1	224667001	225741000	67	1.29451782684814
AC_WGS_6	1	225741001	226551000	50	1.03829569818154
AC_WGS_6	1	226551001	235160000	1197	1.26723614181241
AC_WGS_6	1	235160001	235685000	53	0.971405600419099
AC_WGS_6	1	235685001	249134000	2342	1.22518236733818
AC_WGS_6	1	249134001	249250621	0	1.65693105852254
AC_WGS_6	2	1	105000	0	1.49331428709276
AC_WGS_6	2	105001	10960000	1937	0.979476642677115
AC_WGS_6	2	10960001	23992000	1734	1.02687086472475
AC_WGS_6	2	23992001	29207000	502	0.800578977798369
AC_WGS_6	2	29207001	32055000	376	1.013140632494
AC_WGS_6	2	32055001	32919000	149	0.680639419639853
AC_WGS_6	2	32919001	38515000	1511	0.976363635732762
AC_WGS_6	2	38515001	39125000	103	0.717824454487637
AC_WGS_6	2	39125001	44353000	704	0.936326989992335
AC_WGS_6	2	44353001	47424000	522	1.29542916670396
AC_WGS_6	2	47424001	48130000	140	0.751206609742853
AC_WGS_6	2	48130001	60872000	2494	1.00575926928868
AC_WGS_6	2	60872001	62296000	260	0.683112521813168
AC_WGS_6	2	62296001	65301000	268	0.923415441076205
AC_WGS_6	2	65301001	65490000	9	0.639417409145896
AC_WGS_6	2	65490001	69540000	521	1.01574732184828
AC_WGS_6	2	69540001	70581000	112	0.762731499015359
AC_WGS_6	2	70581001	93826170	2350	0.97691347822467
AC_WGS_6	2	93826171	122320000	3062	0.961364027314754
AC_WGS_6	2	122320001	122553000	3	0.698218478224414
AC_WGS_6	2	122553001	128468000	1174	0.992297121743622
AC_WGS_6	2	128468001	129018000	75	0.677530793007442
AC_WGS_6	2	129018001	136737000	515	0.946768283650795
AC_WGS_6	2	136737001	191219000	5229	1.01410529940556
AC_WGS_6	2	191219001	191633000	134	-0.0133342263030863
AC_WGS_6	2	191633001	192026000	53	0.966098180952307
AC_WGS_6	2	192026001	192316000	0	0.0814078061358618
AC_WGS_6	2	192316001	198101000	476	1.01528346144655
AC_WGS_6	2	198101001	198602000	67	0.742480561738573
AC_WGS_6	2	198602001	201633000	336	1.02311338270357
AC_WGS_6	2	201633001	204639000	354	0.756425556723737
AC_WGS_6	2	204639001	206826000	259	1.03952446500558
AC_WGS_6	2	206826001	207183000	208	0.72700555031056
AC_WGS_6	2	207183001	208370000	132	1.00136990968472
AC_WGS_6	2	208370001	209118000	50	0.77488191862223
AC_WGS_6	2	209118001	218958000	1123	1.00590295685824
AC_WGS_6	2	218958001	219676000	46	0.724039015767268
AC_WGS_6	2	219676001	242257000	3328	0.946768283650795
AC_WGS_6	2	242257001	242849000	81	0.684235259220521
AC_WGS_6	2	242849001	243199373	25	1.04337950433232
AC_WGS_6	3	1	210000	62	1.68701588345034
AC_WGS_6	3	210001	9372000	1870	1.32581812232073
AC_WGS_6	3	9372001	10313000	84	1.03892776611756
AC_WGS_6	3	10313001	13859000	508	1.24701604976734
AC_WGS_6	3	13859001	14173000	2	0.969896447296333
AC_WGS_6	3	14173001	27808000	2245	1.31568215133792
AC_WGS_6	3	27808001	32515000	627	1.33568333050012
AC_WGS_6	3	32515001	32986000	34	1.01874098373703
AC_WGS_6	3	32986001	47065000	1617	1.29827706528469
AC_WGS_6	3	47065001	50401000	168	0.976766874048959
AC_WGS_6	3	50401001	51442000	3	1.25556115890035
AC_WGS_6	3	51442001	51661000	0	0.909350696455534
AC_WGS_6	3	51661001	57443000	522	1.26195197859215
AC_WGS_6	3	57443001	58042000	96	0.998014929269683
AC_WGS_6	3	58042001	72819000	1956	1.31414544140683
AC_WGS_6	3	72819001	73159000	26	1.08637616759694
AC_WGS_6	3	73159001	92004853	1990	1.35080838305008
AC_WGS_6	3	92004854	101708000	2734	1.32048467801769
AC_WGS_6	3	101708001	108852000	778	1.35174138854729
AC_WGS_6	3	108852001	109238000	76	1.05144171138261
AC_WGS_6	3	109238001	125161000	1887	1.31791181745785
AC_WGS_6	3	125161001	125394000	0	1.07244885006969
AC_WGS_6	3	125394001	128218000	389	1.33839588864804
AC_WGS_6	3	128218001	129042000	72	1.07159107310115
AC_WGS_6	3	129042001	135771000	906	1.31877958657589
AC_WGS_6	3	135771001	136671000	0	1.04176864995163
AC_WGS_6	3	136671001	138335000	177	1.29824773416658
AC_WGS_6	3	138335001	138642000	2	0.938022261873111
AC_WGS_6	3	138642001	141431000	286	1.34769399973652
AC_WGS_6	3	141431001	142055000	52	1.0642620557364
AC_WGS_6	3	142055001	152683000	1970	1.32935326080288
AC_WGS_6	3	152683001	152980000	142	1.05018822331148
AC_WGS_6	3	152980001	169808000	2722	1.32187038593154
AC_WGS_6	3	169808001	170171000	30	1.01916814307028
AC_WGS_6	3	170171001	194993000	3566	1.27878767364211
AC_WGS_6	3	194993001	198022430	440	1.061568849268
AC_WGS_6	4	1	214000	26	1.49003094436675
AC_WGS_6	4	214001	2671000	287	1.0892608459548
AC_WGS_6	4	2671001	25470000	3315	1.31437750253786
AC_WGS_6	4	25470001	25783000	16	1.01210378979951
AC_WGS_6	4	25783001	38772000	1905	1.33785378487762
AC_WGS_6	4	38772001	40816000	362	1.01621103315592
AC_WGS_6	4	40816001	51160116	1281	1.29851169276436
AC_WGS_6	4	51160117	55052000	292	0.933723697895829
AC_WGS_6	4	55052001	57053000	363	1.94005396209696
AC_WGS_6	4	57053001	57929000	224	0.76812079185329
AC_WGS_6	4	57929001	71485000	1923	1.03058327543635
AC_WGS_6	4	71485001	72019000	10	0.725566670362066
AC_WGS_6	4	72019001	83728000	1116	0.992115808035672
AC_WGS_6	4	83728001	84534000	236	0.764855671254704
AC_WGS_6	4	84534001	94552000	1276	1.00136990968472
AC_WGS_6	4	94552001	94624000	4	-0.802889485287304
AC_WGS_6	4	94624001	113445000	3443	0.999206299439844
AC_WGS_6	4	113445001	113821000	3	0.728617135247194
AC_WGS_6	4	113821001	123406000	1547	1.0366088286051
AC_WGS_6	4	123406001	128804000	532	1.33041498385285
AC_WGS_6	4	128804001	129100000	100	0.963843998362475
AC_WGS_6	4	129100001	130246000	99	1.24701604976734
AC_WGS_6	4	130246001	139818000	1906	1.05213762333518
AC_WGS_6	4	139818001	140552000	52	0.754246161836886
AC_WGS_6	4	140552001	151810000	719	0.994796926691387
AC_WGS_6	4	151810001	152083000	3	0.658828424343654
AC_WGS_6	4	152083001	165675000	2422	1.00482495109868
AC_WGS_6	4	165675001	166227000	1	0.72438833660212
AC_WGS_6	4	166227001	170474000	553	0.997798210771321
AC_WGS_6	4	170474001	188759000	3390	0.582218772775729
AC_WGS_6	4	188759001	189425000	171	0.319097637852313
AC_WGS_6	4	189425001	191154276	419	0.550309678755096
AC_WGS_6	5	1	561000	44	4.04278002139878
AC_WGS_6	5	561001	1030000	8	0.486353976002037
AC_WGS_6	5	1030001	1150000	62	4.18873718718513
AC_WGS_6	5	1150001	1333000	24	4.48873029173567
AC_WGS_6	5	1333001	1470000	15	0.506703486800657
AC_WGS_6	5	1470001	1551000	8	3.17859514188295
AC_WGS_6	5	1551001	1968000	97	1.30850650047414
AC_WGS_6	5	1968001	2021000	8	0.649063565770611
AC_WGS_6	5	2021001	2151000	48	4.16850164192183
AC_WGS_6	5	2151001	2570000	173	0.647406618021973
AC_WGS_6	5	2570001	2670000	19	2.65725127113361
AC_WGS_6	5	2670001	3492000	285	0.636775406919023
AC_WGS_6	5	3492001	3552000	2	3.0991857775769
AC_WGS_6	5	3552001	3841000	52	0.608099545994382
AC_WGS_6	5	3841001	4141000	146	1.37534531979267
AC_WGS_6	5	4141001	4895000	18	1.8239123674878
AC_WGS_6	5	4895001	5313000	63	1.37116851549843
AC_WGS_6	5	5313001	7749000	584	0.645655550617985
AC_WGS_6	5	7749001	7750000	0	2.36777641718791
AC_WGS_6	5	7750001	7800000	14	4.31213510065768
AC_WGS_6	5	7800001	7816000	0	0.732876979077496
AC_WGS_6	5	7816001	8377000	134	2.1668760924852
AC_WGS_6	5	8377001	9076000	149	1.36070138107983
AC_WGS_6	5	9076001	9140000	10	4.02193715977711
AC_WGS_6	5	9140001	10424000	211	0.604450930312516
AC_WGS_6	5	10424001	10696000	77	1.71920534912396
AC_WGS_6	5	10696001	11055000	54	1.33391027500152
AC_WGS_6	5	11055001	16650000	956	0.626953041770665
AC_WGS_6	5	16650001	17503000	177	0.308011314552178
AC_WGS_6	5	17503001	18364000	105	4.00367418975075
AC_WGS_6	5	18364001	18485000	32	3.43442807108808
AC_WGS_6	5	18485001	18845000	23	3.95686979831631
AC_WGS_6	5	18845001	18983000	8	4.31096171262246
AC_WGS_6	5	18983001	19433000	87	3.98101692648953
AC_WGS_6	5	19433001	19484000	32	3.57704204328064
AC_WGS_6	5	19484001	19830000	0	2.56099613034332
AC_WGS_6	5	19830001	19884000	0	2.94616003128867
AC_WGS_6	5	19884001	20032000	23	3.25955120536861
AC_WGS_6	5	20032001	20447000	7	0.611880567102759
AC_WGS_6	5	20447001	21141000	99	3.98951598483835
AC_WGS_6	5	21141001	21807000	55	3.53633270619456
AC_WGS_6	5	21807001	22071000	3	3.92629362241321
AC_WGS_6	5	22071001	23907000	330	0.607484193013891
AC_WGS_6	5	23907001	24031000	0	4.05691295236118
AC_WGS_6	5	24031001	24055000	0	0.696572556133153
AC_WGS_6	5	24055001	24138000	7	3.27843087265741
AC_WGS_6	5	24138001	25642000	448	0.6221338383658
AC_WGS_6	5	25642001	27063000	599	-3.89861885764498
AC_WGS_6	5	27063001	27200000	21	-0.00773913917505531
AC_WGS_6	5	27200001	27325000	2	-4.2270164478619
AC_WGS_6	5	27325001	27429000	0	0.672561118644778
AC_WGS_6	5	27429001	27696000	0	2.79947073009328
